event_id,user_id,event_time,event_name,service_category,provider_id,session_id,device,ab_group
E003151,U0384,2026-04-10 09:00:00,visit,청소,P002,SU0384_1,mobile,B
E003152,U0384,2026-02-20 18:01:00,visit,인테리어,P072,SU0384_2,mobile,B
E003153,U0384,2026-02-20 18:02:00,search,인테리어,P072,SU0384_2,mobile,B
E003154,U0384,2026-03-06 13:03:00,visit,사진촬영,P080,SU0384_3,mobile,B
E003155,U0384,2026-03-06 13:04:00,search,사진촬영,P080,SU0384_3,mobile,B
E003156,U0385,2026-01-09 15:05:00,visit,청소,P077,SU0385_1,desktop,B
E003157,U0385,2026-02-03 10:06:00,visit,사진촬영,P034,SU0385_2,mobile,B
E003158,U0385,2026-02-03 10:00:00,search,사진촬영,P034,SU0385_2,mobile,B
E003159,U0385,2026-02-03 10:01:00,view_provider,사진촬영,P034,SU0385_2,mobile,B
E003160,U0385,2026-02-03 10:02:00,start_request,사진촬영,P034,SU0385_2,mobile,B
E003161,U0385,2026-02-05 11:03:00,visit,과외,P056,SU0385_3,mobile,B
E003162,U0385,2026-02-05 11:04:00,search,과외,P056,SU0385_3,mobile,B
E003163,U0385,2026-02-05 11:05:00,view_provider,과외,P056,SU0385_3,mobile,B
E003164,U0385,2026-02-22 14:06:00,visit,인테리어,P056,SU0385_4,mobile,A
E003165,U0385,2026-02-22 14:00:00,search,인테리어,P056,SU0385_4,mobile,A
E003166,U0385,2026-02-22 14:01:00,view_provider,인테리어,P056,SU0385_4,mobile,A
E003167,U0385,2026-02-22 14:02:00,start_request,인테리어,P056,SU0385_4,mobile,A
E003168,U0385,2026-02-22 14:03:00,submit_request,인테리어,P056,SU0385_4,mobile,A
E003169,U0385,2026-02-22 16:42:00,view_quote,인테리어,P056,SU0385_4,mobile,A
E003170,U0386,2026-02-09 12:05:00,visit,이사,P074,SU0386_1,desktop,A
E003171,U0386,2026-02-09 12:06:00,search,이사,P074,SU0386_1,desktop,A
E003172,U0386,2026-02-09 12:00:00,view_provider,이사,P074,SU0386_1,desktop,A
E003173,U0386,2026-03-29 09:01:00,visit,사진촬영,P046,SU0386_2,mobile,A
E003174,U0386,2026-01-18 09:02:00,visit,이사,P032,SU0386_3,mobile,B
E003175,U0387,2026-02-15 09:03:00,visit,사진촬영,P067,SU0387_1,desktop,A
E003176,U0387,2026-02-15 09:04:00,search,사진촬영,P067,SU0387_1,desktop,A
E003177,U0387,2026-01-23 09:05:00,visit,청소,P079,SU0387_2,desktop,A
E003178,U0387,2026-01-23 09:06:00,search,청소,P079,SU0387_2,desktop,A
E003179,U0387,2026-01-23 09:00:00,view_provider,청소,P079,SU0387_2,desktop,A
E003180,U0387,2026-01-23 09:01:00,start_request,청소,P079,SU0387_2,desktop,A
E003181,U0387,2026-01-23 09:02:00,submit_request,청소,P079,SU0387_2,desktop,A
E003182,U0387,2026-01-23 09:50:00,view_quote,청소,P079,SU0387_2,desktop,A
E003183,U0388,2026-04-04 09:04:00,visit,청소,P051,SU0388_1,mobile,B
E003184,U0388,2026-04-04 09:05:00,search,청소,P051,SU0388_1,mobile,B
E003185,U0388,2026-04-04 09:06:00,view_provider,청소,P051,SU0388_1,mobile,B
E003186,U0388,2026-03-27 10:00:00,visit,인테리어,P039,SU0388_2,mobile,B
E003187,U0388,2026-03-27 10:01:00,search,인테리어,P039,SU0388_2,mobile,B
E003188,U0388,2026-03-27 10:02:00,view_provider,인테리어,P039,SU0388_2,mobile,B
E003189,U0388,2026-05-20 17:03:00,visit,사진촬영,P045,SU0388_3,mobile,B
E003190,U0388,2026-05-20 17:04:00,search,사진촬영,P045,SU0388_3,mobile,B
E003191,U0389,2026-05-14 09:05:00,visit,청소,P053,SU0389_1,mobile,A
E003192,U0389,2026-05-14 09:06:00,search,청소,P053,SU0389_1,mobile,A
E003193,U0389,2026-05-14 09:00:00,view_provider,청소,P053,SU0389_1,mobile,A
E003194,U0389,2026-05-14 09:01:00,start_request,청소,P053,SU0389_1,mobile,A
E003195,U0389,2026-05-14 09:02:00,submit_request,청소,P053,SU0389_1,mobile,A
E003196,U0389,2026-05-14 13:37:00,view_quote,청소,P053,SU0389_1,mobile,A
E003197,U0389,2026-05-15 06:53:00,complete_transaction,청소,P053,SU0389_1,mobile,A
E003198,U0389,2026-06-09 20:05:00,visit,과외,P069,SU0389_2,mobile,A
E003199,U0389,2026-05-03 22:06:00,visit,청소,P061,SU0389_3,mobile,B
E003200,U0389,2026-04-14 17:00:00,visit,사진촬영,P040,SU0389_4,mobile,A
E003201,U0389,2026-04-14 17:01:00,search,사진촬영,P040,SU0389_4,mobile,A
E003202,U0389,2026-04-05 16:02:00,visit,인테리어,P015,SU0389_5,mobile,B
E003203,U0389,2026-04-05 16:03:00,search,인테리어,P015,SU0389_5,mobile,B
E003204,U0389,2026-04-05 16:04:00,view_provider,인테리어,P015,SU0389_5,mobile,B
E003205,U0389,2026-04-05 16:05:00,start_request,인테리어,P015,SU0389_5,mobile,B
E003206,U0390,2026-02-23 10:06:00,visit,인테리어,P047,SU0390_1,mobile,B
E003207,U0390,2026-02-02 18:00:00,visit,사진촬영,P051,SU0390_2,mobile,A
E003208,U0390,2026-02-02 18:01:00,search,사진촬영,P051,SU0390_2,mobile,A
E003209,U0390,2026-02-02 18:02:00,view_provider,사진촬영,P051,SU0390_2,mobile,A
E003210,U0390,2026-02-02 18:03:00,start_request,사진촬영,P051,SU0390_2,mobile,A
E003211,U0390,2026-02-02 18:04:00,submit_request,사진촬영,P051,SU0390_2,mobile,A
E003212,U0390,2026-02-02 20:33:00,view_quote,사진촬영,P051,SU0390_2,mobile,A
E003213,U0390,2026-01-18 21:06:00,visit,운동,P060,SU0390_3,mobile,B
E003214,U0390,2026-01-18 21:00:00,search,운동,P060,SU0390_3,mobile,B
E003215,U0390,2026-01-18 21:01:00,view_provider,운동,P060,SU0390_3,mobile,B
E003216,U0391,2026-04-30 22:02:00,visit,운동,P060,SU0391_1,mobile,B
E003217,U0391,2026-04-30 22:03:00,search,운동,P060,SU0391_1,mobile,B
E003218,U0391,2026-04-03 08:04:00,visit,사진촬영,P046,SU0391_2,desktop,B
E003219,U0391,2026-04-03 08:05:00,search,사진촬영,P046,SU0391_2,desktop,B
E003220,U0391,2026-04-26 10:06:00,visit,청소,P071,SU0391_3,mobile,B
E003221,U0392,2026-02-25 15:00:00,visit,과외,P003,SU0392_1,mobile,B
E003222,U0392,2026-02-25 15:01:00,search,과외,P003,SU0392_1,mobile,B
E003223,U0392,2026-03-29 20:02:00,visit,이사,P014,SU0392_2,mobile,A
E003224,U0392,2026-03-26 09:03:00,visit,과외,P037,SU0392_3,desktop,A
E003225,U0392,2026-03-26 09:04:00,search,과외,P037,SU0392_3,desktop,A
E003226,U0392,2026-03-26 09:05:00,view_provider,과외,P037,SU0392_3,desktop,A
E003227,U0392,2026-03-05 11:06:00,visit,과외,P067,SU0392_4,mobile,B
E003228,U0393,2026-04-20 22:00:00,visit,과외,P074,SU0393_1,desktop,B
E003229,U0393,2026-02-25 15:01:00,visit,사진촬영,P045,SU0393_2,mobile,B
E003230,U0393,2026-02-25 15:02:00,search,사진촬영,P045,SU0393_2,mobile,B
E003231,U0393,2026-02-25 15:03:00,view_provider,사진촬영,P045,SU0393_2,mobile,B
E003232,U0393,2026-03-11 14:04:00,visit,청소,P033,SU0393_3,mobile,A
E003233,U0393,2026-02-05 21:05:00,visit,이사,P049,SU0393_4,mobile,A
E003234,U0394,2026-05-03 15:06:00,visit,청소,P001,SU0394_1,mobile,A
E003235,U0394,2026-05-03 15:00:00,search,청소,P001,SU0394_1,mobile,A
E003236,U0394,2026-04-17 08:01:00,visit,사진촬영,P044,SU0394_2,mobile,B
E003237,U0394,2026-04-17 08:02:00,search,사진촬영,P044,SU0394_2,mobile,B
E003238,U0394,2026-04-17 08:03:00,view_provider,사진촬영,P044,SU0394_2,mobile,B
E003239,U0394,2026-04-17 08:04:00,start_request,사진촬영,P044,SU0394_2,mobile,B
E003240,U0394,2026-04-17 08:05:00,submit_request,사진촬영,P044,SU0394_2,mobile,B
E003241,U0394,2026-04-01 08:06:00,visit,이사,P041,SU0394_3,mobile,A
E003242,U0394,2026-04-11 21:00:00,visit,운동,P064,SU0394_4,mobile,B
E003243,U0394,2026-04-11 21:01:00,search,운동,P064,SU0394_4,mobile,B
E003244,U0395,2026-04-09 19:02:00,visit,운동,P001,SU0395_1,mobile,A
E003245,U0395,2026-04-09 19:03:00,search,운동,P001,SU0395_1,mobile,A
E003246,U0395,2026-03-27 09:04:00,visit,청소,P005,SU0395_2,desktop,B
E003247,U0395,2026-03-27 09:05:00,search,청소,P005,SU0395_2,desktop,B
E003248,U0395,2026-03-27 09:06:00,view_provider,청소,P005,SU0395_2,desktop,B
E003249,U0395,2026-05-17 20:00:00,visit,청소,P020,SU0395_3,mobile,A
E003250,U0395,2026-04-23 18:01:00,visit,이사,P015,SU0395_4,desktop,A
E003251,U0395,2026-04-23 18:02:00,search,이사,P015,SU0395_4,desktop,A
E003252,U0395,2026-04-23 18:03:00,view_provider,이사,P015,SU0395_4,desktop,A
E003253,U0395,2026-04-26 08:04:00,visit,과외,P015,SU0395_5,mobile,A
E003254,U0395,2026-04-26 08:05:00,search,과외,P015,SU0395_5,mobile,A
E003255,U0395,2026-04-26 08:06:00,view_provider,과외,P015,SU0395_5,mobile,A
E003256,U0396,2026-06-07 17:00:00,visit,운동,P065,SU0396_1,desktop,A
E003257,U0396,2026-05-12 14:01:00,visit,사진촬영,P050,SU0396_2,desktop,A
E003258,U0396,2026-04-19 12:02:00,visit,운동,P002,SU0396_3,mobile,B
E003259,U0396,2026-04-24 08:03:00,visit,인테리어,P069,SU0396_4,mobile,A
E003260,U0397,2026-01-08 08:04:00,visit,운동,P075,SU0397_1,mobile,A
E003261,U0397,2026-01-08 08:05:00,search,운동,P075,SU0397_1,mobile,A
E003262,U0397,2026-01-08 08:06:00,view_provider,운동,P075,SU0397_1,mobile,A
E003263,U0397,2026-02-05 18:00:00,visit,과외,P007,SU0397_2,mobile,B
E003264,U0397,2026-03-05 13:01:00,visit,인테리어,P037,SU0397_3,mobile,B
E003265,U0397,2026-03-05 13:02:00,search,인테리어,P037,SU0397_3,mobile,B
E003266,U0398,2026-03-14 12:03:00,visit,운동,P033,SU0398_1,mobile,A
E003267,U0398,2026-03-14 12:04:00,search,운동,P033,SU0398_1,mobile,A
E003268,U0398,2026-03-14 12:05:00,view_provider,운동,P033,SU0398_1,mobile,A
E003269,U0398,2026-01-22 17:06:00,visit,과외,P018,SU0398_2,mobile,A
E003270,U0398,2026-02-04 17:00:00,visit,이사,P067,SU0398_3,mobile,A
E003271,U0398,2026-02-04 17:01:00,search,이사,P067,SU0398_3,mobile,A
E003272,U0398,2026-02-04 17:02:00,view_provider,이사,P067,SU0398_3,mobile,A
E003273,U0398,2026-03-23 08:03:00,visit,청소,P023,SU0398_4,mobile,A
E003274,U0398,2026-03-23 08:04:00,search,청소,P023,SU0398_4,mobile,A
E003275,U0398,2026-03-23 08:05:00,view_provider,청소,P023,SU0398_4,mobile,A
E003276,U0398,2026-02-19 08:06:00,visit,운동,P021,SU0398_5,desktop,A
E003277,U0398,2026-02-19 08:00:00,search,운동,P021,SU0398_5,desktop,A
E003278,U0398,2026-02-19 08:01:00,view_provider,운동,P021,SU0398_5,desktop,A
E003279,U0398,2026-02-19 08:02:00,start_request,운동,P021,SU0398_5,desktop,A
E003280,U0398,2026-02-19 08:03:00,submit_request,운동,P021,SU0398_5,desktop,A
E003281,U0398,2026-02-19 10:44:00,view_quote,운동,P021,SU0398_5,desktop,A
E003282,U0398,2026-02-19 18:57:00,complete_transaction,운동,P021,SU0398_5,desktop,A
E003283,U0398,2026-03-04 18:57:00,write_review,운동,P021,SU0398_5,desktop,A
E003284,U0399,2026-02-26 09:00:00,visit,사진촬영,P060,SU0399_1,desktop,B
E003285,U0399,2026-02-26 09:01:00,search,사진촬영,P060,SU0399_1,desktop,B
E003286,U0399,2026-02-26 09:02:00,view_provider,사진촬영,P060,SU0399_1,desktop,B
E003287,U0399,2026-02-26 09:03:00,start_request,사진촬영,P060,SU0399_1,desktop,B
E003288,U0399,2026-02-26 09:04:00,submit_request,사진촬영,P060,SU0399_1,desktop,B
E003289,U0399,2026-02-26 11:30:00,view_quote,사진촬영,P060,SU0399_1,desktop,B
E003290,U0399,2026-02-16 19:06:00,visit,이사,P018,SU0399_2,mobile,B
E003291,U0399,2026-03-23 14:00:00,visit,청소,P047,SU0399_3,mobile,A
E003292,U0400,2026-04-15 14:01:00,visit,인테리어,P065,SU0400_1,mobile,A
E003293,U0400,2026-04-15 14:02:00,search,인테리어,P065,SU0400_1,mobile,A
E003294,U0400,2026-04-15 14:03:00,view_provider,인테리어,P065,SU0400_1,mobile,A
E003295,U0400,2026-04-16 20:04:00,visit,과외,P032,SU0400_2,mobile,A
E003296,U0400,2026-04-16 20:05:00,search,과외,P032,SU0400_2,mobile,A
E003297,U0400,2026-01-30 17:06:00,visit,과외,P061,SU0400_3,mobile,A
E003298,U0400,2026-01-30 17:00:00,search,과외,P061,SU0400_3,mobile,A
E003299,U0401,2026-05-19 13:01:00,visit,인테리어,P014,SU0401_1,mobile,B
E003300,U0401,2026-05-19 13:02:00,search,인테리어,P014,SU0401_1,mobile,B
E003301,U0401,2026-05-19 13:03:00,view_provider,인테리어,P014,SU0401_1,mobile,B
E003302,U0401,2026-05-26 08:04:00,visit,사진촬영,P034,SU0401_2,mobile,A
E003303,U0401,2026-05-26 08:05:00,search,사진촬영,P034,SU0401_2,mobile,A
E003304,U0402,2026-05-15 08:06:00,visit,사진촬영,P066,SU0402_1,mobile,A
E003305,U0402,2026-05-15 08:00:00,search,사진촬영,P066,SU0402_1,mobile,A
E003306,U0402,2026-05-15 08:01:00,view_provider,사진촬영,P066,SU0402_1,mobile,A
E003307,U0402,2026-03-30 18:02:00,visit,사진촬영,P042,SU0402_2,mobile,A
E003308,U0402,2026-03-30 18:03:00,search,사진촬영,P042,SU0402_2,mobile,A
E003309,U0402,2026-03-30 18:04:00,view_provider,사진촬영,P042,SU0402_2,mobile,A
E003310,U0402,2026-04-14 13:05:00,visit,과외,P019,SU0402_3,desktop,A
E003311,U0402,2026-05-09 19:06:00,visit,청소,P002,SU0402_4,mobile,B
E003312,U0402,2026-05-09 19:00:00,search,청소,P002,SU0402_4,mobile,B
E003313,U0402,2026-05-09 19:01:00,view_provider,청소,P002,SU0402_4,mobile,B
E003314,U0403,2026-03-13 22:02:00,visit,운동,P044,SU0403_1,desktop,B
E003315,U0403,2026-03-13 22:03:00,search,운동,P044,SU0403_1,desktop,B
E003316,U0403,2026-02-05 11:04:00,visit,과외,P017,SU0403_2,mobile,B
E003317,U0403,2026-02-05 11:05:00,search,과외,P017,SU0403_2,mobile,B
E003318,U0404,2026-03-30 16:06:00,visit,사진촬영,P064,SU0404_1,mobile,B
E003319,U0404,2026-03-30 16:00:00,search,사진촬영,P064,SU0404_1,mobile,B
E003320,U0404,2026-06-05 22:01:00,visit,사진촬영,P019,SU0404_2,mobile,A
E003321,U0404,2026-06-05 22:02:00,search,사진촬영,P019,SU0404_2,mobile,A
E003322,U0404,2026-06-05 22:03:00,view_provider,사진촬영,P019,SU0404_2,mobile,A
E003323,U0404,2026-06-05 22:04:00,start_request,사진촬영,P019,SU0404_2,mobile,A
E003324,U0404,2026-06-05 22:05:00,submit_request,사진촬영,P019,SU0404_2,mobile,A
E003325,U0404,2026-06-05 23:21:00,view_quote,사진촬영,P019,SU0404_2,mobile,A
E003326,U0404,2026-05-25 08:00:00,visit,청소,P008,SU0404_3,desktop,B
E003327,U0404,2026-05-25 08:01:00,search,청소,P008,SU0404_3,desktop,B
E003328,U0405,2026-03-23 15:02:00,visit,운동,P007,SU0405_1,mobile,A
E003329,U0405,2026-03-23 15:03:00,search,운동,P007,SU0405_1,mobile,A
E003330,U0405,2026-03-25 09:04:00,visit,이사,P011,SU0405_2,mobile,A
E003331,U0405,2026-03-16 18:05:00,visit,인테리어,P073,SU0405_3,mobile,B
E003332,U0405,2026-03-16 18:06:00,search,인테리어,P073,SU0405_3,mobile,B
E003333,U0405,2026-03-16 18:00:00,view_provider,인테리어,P073,SU0405_3,mobile,B
E003334,U0405,2026-03-16 18:01:00,start_request,인테리어,P073,SU0405_3,mobile,B
E003335,U0405,2026-04-17 17:02:00,visit,이사,P002,SU0405_4,mobile,B
E003336,U0405,2026-04-17 17:03:00,search,이사,P002,SU0405_4,mobile,B
E003337,U0406,2026-04-21 20:04:00,visit,과외,P025,SU0406_1,mobile,B
E003338,U0406,2026-03-03 10:05:00,visit,청소,P036,SU0406_2,mobile,A
E003339,U0406,2026-03-03 10:06:00,search,청소,P036,SU0406_2,mobile,A
E003340,U0406,2026-03-03 10:00:00,view_provider,청소,P036,SU0406_2,mobile,A
E003341,U0407,2026-03-30 08:01:00,visit,인테리어,P001,SU0407_1,mobile,B
E003342,U0407,2026-03-30 08:02:00,search,인테리어,P001,SU0407_1,mobile,B
E003343,U0407,2026-03-30 08:03:00,view_provider,인테리어,P001,SU0407_1,mobile,B
E003344,U0407,2026-03-30 18:04:00,visit,청소,P071,SU0407_2,mobile,B
E003345,U0407,2026-03-30 18:05:00,search,청소,P071,SU0407_2,mobile,B
E003346,U0407,2026-03-30 18:06:00,view_provider,청소,P071,SU0407_2,mobile,B
E003347,U0407,2026-03-08 20:00:00,visit,청소,P009,SU0407_3,mobile,A
E003348,U0407,2026-03-08 20:01:00,search,청소,P009,SU0407_3,mobile,A
E003349,U0408,2026-02-11 16:02:00,visit,사진촬영,P049,SU0408_1,desktop,B
E003350,U0408,2026-03-20 17:03:00,visit,과외,P045,SU0408_2,mobile,A
E003351,U0408,2026-03-20 17:04:00,search,과외,P045,SU0408_2,mobile,A
E003352,U0408,2026-03-20 17:05:00,view_provider,과외,P045,SU0408_2,mobile,A
E003353,U0408,2026-03-20 17:06:00,start_request,과외,P045,SU0408_2,mobile,A
E003354,U0408,2026-03-20 17:00:00,submit_request,과외,P045,SU0408_2,mobile,A
E003355,U0408,2026-03-20 19:35:00,view_quote,과외,P045,SU0408_2,mobile,A
E003356,U0409,2026-05-03 08:02:00,visit,운동,P018,SU0409_1,mobile,B
E003357,U0409,2026-05-03 08:03:00,search,운동,P018,SU0409_1,mobile,B
E003358,U0409,2026-05-03 08:04:00,view_provider,운동,P018,SU0409_1,mobile,B
E003359,U0409,2026-05-03 08:05:00,start_request,운동,P018,SU0409_1,mobile,B
E003360,U0409,2026-05-03 08:06:00,submit_request,운동,P018,SU0409_1,mobile,B
E003361,U0409,2026-05-03 08:31:00,view_quote,운동,P018,SU0409_1,mobile,B
E003362,U0409,2026-04-01 15:01:00,visit,청소,P004,SU0409_2,mobile,A
E003363,U0409,2026-04-01 15:02:00,search,청소,P004,SU0409_2,mobile,A
E003364,U0410,2026-02-15 19:03:00,visit,과외,P022,SU0410_1,mobile,B
E003365,U0410,2026-02-15 19:04:00,search,과외,P022,SU0410_1,mobile,B
E003366,U0410,2026-02-15 19:05:00,view_provider,과외,P022,SU0410_1,mobile,B
E003367,U0410,2026-01-15 16:06:00,visit,이사,P001,SU0410_2,desktop,A
E003368,U0410,2026-01-15 16:00:00,search,이사,P001,SU0410_2,desktop,A
E003369,U0410,2026-01-18 17:01:00,visit,인테리어,P047,SU0410_3,desktop,B
E003370,U0410,2026-01-18 17:02:00,search,인테리어,P047,SU0410_3,desktop,B
E003371,U0410,2026-03-01 16:03:00,visit,사진촬영,P028,SU0410_4,mobile,B
E003372,U0410,2026-03-01 16:04:00,search,사진촬영,P028,SU0410_4,mobile,B
E003373,U0410,2026-03-01 16:05:00,view_provider,사진촬영,P028,SU0410_4,mobile,B
E003374,U0410,2026-03-01 16:06:00,start_request,사진촬영,P028,SU0410_4,mobile,B
E003375,U0410,2026-03-01 16:00:00,submit_request,사진촬영,P028,SU0410_4,mobile,B
E003376,U0410,2026-03-01 16:13:00,view_quote,사진촬영,P028,SU0410_4,mobile,B
E003377,U0410,2026-03-02 15:22:00,complete_transaction,사진촬영,P028,SU0410_4,mobile,B
E003378,U0410,2026-03-15 15:22:00,write_review,사진촬영,P028,SU0410_4,mobile,B
E003379,U0410,2026-01-27 18:04:00,visit,운동,P034,SU0410_5,desktop,A
E003380,U0410,2026-01-27 18:05:00,search,운동,P034,SU0410_5,desktop,A
E003381,U0410,2026-01-27 18:06:00,view_provider,운동,P034,SU0410_5,desktop,A
E003382,U0411,2026-02-22 22:00:00,visit,운동,P071,SU0411_1,mobile,B
E003383,U0411,2026-02-22 22:01:00,search,운동,P071,SU0411_1,mobile,B
E003384,U0411,2026-02-22 22:02:00,view_provider,운동,P071,SU0411_1,mobile,B
E003385,U0412,2026-01-28 13:03:00,visit,이사,P077,SU0412_1,mobile,A
E003386,U0412,2026-01-28 13:04:00,search,이사,P077,SU0412_1,mobile,A
E003387,U0412,2026-01-29 14:05:00,visit,이사,P031,SU0412_2,mobile,B
E003388,U0412,2026-02-09 16:06:00,visit,인테리어,P015,SU0412_3,mobile,B
E003389,U0412,2026-02-09 16:00:00,search,인테리어,P015,SU0412_3,mobile,B
E003390,U0412,2026-02-09 16:01:00,view_provider,인테리어,P015,SU0412_3,mobile,B
E003391,U0412,2026-02-09 16:02:00,start_request,인테리어,P015,SU0412_3,mobile,B
E003392,U0412,2026-03-19 09:03:00,visit,인테리어,P042,SU0412_4,mobile,B
E003393,U0412,2026-03-19 10:04:00,visit,이사,P040,SU0412_5,mobile,B
E003394,U0412,2026-03-19 10:05:00,search,이사,P040,SU0412_5,mobile,B
E003395,U0413,2026-02-04 21:06:00,visit,이사,P053,SU0413_1,mobile,B
E003396,U0413,2026-02-04 21:00:00,search,이사,P053,SU0413_1,mobile,B
E003397,U0413,2026-02-04 21:01:00,view_provider,이사,P053,SU0413_1,mobile,B
E003398,U0414,2026-03-14 19:02:00,visit,과외,P075,SU0414_1,desktop,B
E003399,U0414,2026-03-14 19:03:00,search,과외,P075,SU0414_1,desktop,B
E003400,U0414,2026-03-14 19:04:00,view_provider,과외,P075,SU0414_1,desktop,B
E003401,U0414,2026-03-05 15:05:00,visit,사진촬영,P023,SU0414_2,mobile,A
E003402,U0414,2026-03-05 15:06:00,search,사진촬영,P023,SU0414_2,mobile,A
E003403,U0414,2026-03-05 15:00:00,view_provider,사진촬영,P023,SU0414_2,mobile,A
E003404,U0414,2026-02-15 08:01:00,visit,청소,P035,SU0414_3,desktop,A
E003405,U0414,2026-02-15 08:02:00,search,청소,P035,SU0414_3,desktop,A
E003406,U0414,2026-02-15 08:03:00,view_provider,청소,P035,SU0414_3,desktop,A
E003407,U0414,2026-02-15 08:04:00,start_request,청소,P035,SU0414_3,desktop,A
E003408,U0414,2026-02-15 08:05:00,submit_request,청소,P035,SU0414_3,desktop,A
E003409,U0414,2026-02-15 08:55:00,view_quote,청소,P035,SU0414_3,desktop,A
E003410,U0414,2026-02-15 22:00:00,complete_transaction,청소,P035,SU0414_3,desktop,A
E003411,U0414,2026-03-06 09:01:00,visit,이사,P031,SU0414_4,desktop,B
E003412,U0414,2026-03-06 09:02:00,search,이사,P031,SU0414_4,desktop,B
E003413,U0414,2026-01-20 12:03:00,visit,인테리어,P022,SU0414_5,mobile,A
E003414,U0414,2026-01-20 12:04:00,search,인테리어,P022,SU0414_5,mobile,A
E003415,U0414,2026-01-20 12:05:00,view_provider,인테리어,P022,SU0414_5,mobile,A
E003416,U0414,2026-01-20 12:06:00,start_request,인테리어,P022,SU0414_5,mobile,A
E003417,U0414,2026-01-20 12:00:00,submit_request,인테리어,P022,SU0414_5,mobile,A
E003418,U0414,2026-01-20 14:53:00,view_quote,인테리어,P022,SU0414_5,mobile,A
E003419,U0415,2026-03-16 19:02:00,visit,청소,P007,SU0415_1,mobile,A
E003420,U0415,2026-03-16 19:03:00,search,청소,P007,SU0415_1,mobile,A
E003421,U0415,2026-03-16 19:04:00,view_provider,청소,P007,SU0415_1,mobile,A
E003422,U0415,2026-01-25 08:05:00,visit,청소,P028,SU0415_2,mobile,A
E003423,U0415,2026-01-25 08:06:00,search,청소,P028,SU0415_2,mobile,A
E003424,U0416,2026-04-04 12:00:00,visit,사진촬영,P060,SU0416_1,mobile,A
E003425,U0416,2026-04-04 12:01:00,search,사진촬영,P060,SU0416_1,mobile,A
E003426,U0416,2026-04-04 12:02:00,view_provider,사진촬영,P060,SU0416_1,mobile,A
E003427,U0416,2026-04-04 12:03:00,start_request,사진촬영,P060,SU0416_1,mobile,A
E003428,U0416,2026-04-15 20:04:00,visit,사진촬영,P038,SU0416_2,desktop,B
E003429,U0416,2026-04-15 20:05:00,search,사진촬영,P038,SU0416_2,desktop,B
E003430,U0416,2026-04-15 20:06:00,view_provider,사진촬영,P038,SU0416_2,desktop,B
E003431,U0416,2026-04-15 20:00:00,start_request,사진촬영,P038,SU0416_2,desktop,B
E003432,U0417,2026-04-13 11:01:00,visit,이사,P059,SU0417_1,mobile,B
E003433,U0417,2026-05-05 12:02:00,visit,인테리어,P053,SU0417_2,desktop,A
E003434,U0417,2026-05-05 12:03:00,search,인테리어,P053,SU0417_2,desktop,A
E003435,U0417,2026-05-05 12:04:00,view_provider,인테리어,P053,SU0417_2,desktop,A
E003436,U0417,2026-05-05 12:05:00,start_request,인테리어,P053,SU0417_2,desktop,A
E003437,U0417,2026-05-05 12:06:00,submit_request,인테리어,P053,SU0417_2,desktop,A
E003438,U0417,2026-05-05 14:27:00,view_quote,인테리어,P053,SU0417_2,desktop,A
E003439,U0417,2026-05-06 05:08:00,complete_transaction,인테리어,P053,SU0417_2,desktop,A
E003440,U0417,2026-05-09 05:08:00,write_review,인테리어,P053,SU0417_2,desktop,A
E003441,U0417,2026-05-05 19:03:00,visit,청소,P029,SU0417_3,mobile,B
E003442,U0417,2026-05-05 19:04:00,search,청소,P029,SU0417_3,mobile,B
E003443,U0417,2026-04-02 20:05:00,visit,운동,P053,SU0417_4,desktop,A
E003444,U0417,2026-04-02 20:06:00,search,운동,P053,SU0417_4,desktop,A
E003445,U0417,2026-05-01 09:00:00,visit,인테리어,P004,SU0417_5,mobile,B
E003446,U0417,2026-05-01 09:01:00,search,인테리어,P004,SU0417_5,mobile,B
E003447,U0417,2026-05-01 09:02:00,view_provider,인테리어,P004,SU0417_5,mobile,B
E003448,U0417,2026-05-01 09:03:00,start_request,인테리어,P004,SU0417_5,mobile,B
E003449,U0417,2026-05-01 09:04:00,submit_request,인테리어,P004,SU0417_5,mobile,B
E003450,U0417,2026-05-01 10:38:00,view_quote,인테리어,P004,SU0417_5,mobile,B
E003451,U0418,2026-03-07 15:06:00,visit,청소,P022,SU0418_1,mobile,A
E003452,U0419,2026-03-25 17:00:00,visit,인테리어,P067,SU0419_1,mobile,B
E003453,U0419,2026-04-04 19:01:00,visit,인테리어,P006,SU0419_2,mobile,A
E003454,U0419,2026-04-04 19:02:00,search,인테리어,P006,SU0419_2,mobile,A
E003455,U0420,2026-03-20 13:03:00,visit,운동,P023,SU0420_1,desktop,B
E003456,U0420,2026-03-06 09:04:00,visit,이사,P042,SU0420_2,mobile,A
E003457,U0420,2026-03-06 09:05:00,search,이사,P042,SU0420_2,mobile,A
E003458,U0420,2026-03-06 09:06:00,view_provider,이사,P042,SU0420_2,mobile,A
E003459,U0420,2026-03-06 09:00:00,start_request,이사,P042,SU0420_2,mobile,A
E003460,U0420,2026-03-06 09:01:00,submit_request,이사,P042,SU0420_2,mobile,A
E003461,U0420,2026-03-06 09:13:00,view_quote,이사,P042,SU0420_2,mobile,A
E003462,U0420,2026-03-07 04:38:00,complete_transaction,이사,P042,SU0420_2,mobile,A
E003463,U0421,2026-04-03 22:04:00,visit,운동,P073,SU0421_1,mobile,A
